fecha,indicativo,nombre,provincia,altitud,prec,dir,velmedia,racha,horaracha,tmed,tmin,horatmin,tmax,horatmax
2019-03-31,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"6,4","11,1",14:20,"12,2","10,0",05:10,"14,5",13:00
2019-04-01,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,1","6,1",13:40,"14,2","11,4",05:30,"17,1",10:40
2019-04-02,0201D,BARCELONA,BARCELONA,6,"1,2",21.0,"4,7","10,8",16:00,"14,0","11,4",04:00,"16,5",15:20
2019-04-03,0201D,BARCELONA,BARCELONA,6,"1,8",32.0,"2,8","10,3",16:50,"12,4","8,7",23:59,"16,1",13:00
2019-04-04,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"3,9","9,4",09:00,"10,7","7,0",06:10,"14,4",11:20
2019-04-05,0201D,BARCELONA,BARCELONA,6,"3,6",21.0,"4,7","11,9",11:50,"11,0","7,2",04:00,"14,8",11:50
2019-04-06,0201D,BARCELONA,BARCELONA,6,"0,0",29.0,"4,2","12,2",09:00,"12,5","8,6",05:20,"16,4",13:00
2019-04-07,0201D,BARCELONA,BARCELONA,6,"2,0",20.0,"2,2","8,6",16:10,"13,0","10,2",05:40,"15,8",10:20
2019-04-08,0201D,BARCELONA,BARCELONA,6,"0,4",21.0,"4,4","11,4",15:30,"12,6","8,4",04:40,"16,9",17:30
2019-04-09,0201D,BARCELONA,BARCELONA,6,"2,9",8.0,"2,2","8,6",16:30,"13,3","10,6",18:20,"16,0",14:00
2019-04-10,0201D,BARCELONA,BARCELONA,6,"2,8",,"3,1",,,"13,9","10,5",00:10,"17,3",11:00
2019-04-11,0201D,BARCELONA,BARCELONA,6,"0,0",31.0,"2,2","8,1",05:00,"14,8","11,7",06:00,"18,0",10:50
2019-04-12,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"3,1","7,8",14:40,"14,8","12,2",05:30,"17,4",09:20
2019-04-13,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,1","6,9",14:40,"14,0","10,8",05:40,"17,2",12:00
2019-04-14,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,6","7,5",12:30,"12,6","10,0",05:10,"15,3",09:20
2019-04-15,0201D,BARCELONA,BARCELONA,6,"0,2",99.0,"4,2","7,5",Varias,"13,7","11,4",03:00,"16,0",12:00
2019-04-16,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"3,6","6,7",16:40,"14,1","10,8",04:30,"17,4",13:00
2019-04-17,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"2,5","8,3",23:59,"14,2","10,9",05:30,"17,6",15:00
2019-04-18,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"10,8","18,3",13:40,"14,4","12,9",04:30,"15,8",14:20
2019-04-19,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"11,7","20,3",14:40,"16,1","14,6",06:50,"17,6",09:30
2019-04-20,0201D,BARCELONA,BARCELONA,6,"0,1",8.0,"7,5","16,7",10:40,"15,8","14,2",22:20,"17,4",12:40
2019-04-21,0201D,BARCELONA,BARCELONA,6,"0,7",8.0,"9,2","17,8",07:40,"15,6","14,8",Varias,"16,5",Varias
2019-04-22,0201D,BARCELONA,BARCELONA,6,"1,3",8.0,"6,7","15,8",08:30,"15,4","14,1",23:59,"16,8",14:50
2019-04-23,0201D,BARCELONA,BARCELONA,6,"0,1",21.0,"4,2","9,4",12:20,"15,7","13,9",05:30,"17,5",12:30
2019-04-24,0201D,BARCELONA,BARCELONA,6,"0,0",,"6,4",,,"14,6","12,7",06:00,"16,6",12:40
2019-04-25,0201D,BARCELONA,BARCELONA,6,"0,1",25.0,"3,9","11,7",08:00,"15,6","14,1",00:40,"17,2",13:50
2019-04-26,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"3,9","13,1",16:20,"17,0","12,8",05:00,"21,1",13:00
2019-04-27,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,3","6,7",13:00,"14,6","11,3",04:30,"17,9",09:30
2019-04-28,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"2,5","5,6",12:50,"14,1","11,8",05:00,"16,4",12:40
2019-04-29,0201D,BARCELONA,BARCELONA,6,"0,7",21.0,"3,9","9,4",16:00,"15,1","13,3",01:50,"16,9",16:30
2019-04-30,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"5,3","11,7",15:50,"15,7","14,0",06:20,"17,4",15:10
2019-05-01,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"5,8","11,1",14:50,"16,0","13,8",05:00,"18,1",12:10
2019-05-02,0201D,BARCELONA,BARCELONA,6,"0,1",15.0,"2,8","6,4",14:30,"15,9","13,4",05:00,"18,4",12:00
2019-05-03,0201D,BARCELONA,BARCELONA,6,"23,2",8.0,"3,1","8,1",13:50,"13,2","10,7",19:00,"15,6",06:40
2019-05-04,0201D,BARCELONA,BARCELONA,6,"0,0",28.0,"4,4","11,9",17:50,"14,2","10,1",04:10,"18,3",11:40
2019-05-05,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"7,8","13,6",22:50,"15,6","11,8",04:50,"19,3",15:00
2019-05-06,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,7","9,7",14:00,"13,3","10,9",04:40,"15,7",08:10
2019-05-07,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"2,5","8,6",15:10,"14,4","12,0",05:30,"16,9",15:50
2019-05-08,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"4,4","11,7",11:30,"17,8","14,6",23:59,"21,1",12:50
2019-05-09,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,1","10,8",17:40,"16,7","13,6",02:00,"19,8",17:20
2019-05-10,0201D,BARCELONA,BARCELONA,6,"0,3",8.0,"2,2","5,6",05:20,"17,6","15,0",03:50,"20,1",13:00
2019-05-11,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,1","8,6",13:20,"17,2","15,3",23:59,"19,2",07:20
2019-05-12,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,9","6,7",Varias,"16,7","13,5",05:00,"19,9",09:00
2019-05-13,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,6","9,7",Varias,"15,3","11,9",04:50,"18,7",15:40
2019-05-14,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"5,0","10,8",Varias,"15,9","13,1",04:00,"18,7",08:40
2019-05-15,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"6,4","14,4",11:10,"15,4","13,1",22:10,"17,8",08:40
2019-05-16,0201D,BARCELONA,BARCELONA,6,"0,8",20.0,"4,7","11,1",14:00,"14,5","11,5",03:40,"17,5",17:20
2019-05-17,0201D,BARCELONA,BARCELONA,6,"12,9",99.0,"4,4","11,7",Varias,"13,8","11,8",10:00,"15,9",17:00
2019-05-18,0201D,BARCELONA,BARCELONA,6,"0,9",9.0,"6,1","12,8",16:30,"15,1","12,2",05:30,"18,0",09:20
2019-05-19,0201D,BARCELONA,BARCELONA,6,"1,3",11.0,"1,4","8,1",11:40,"14,0","11,4",04:40,"16,6",11:30
2019-05-20,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"4,2","7,2",06:50,"15,4","11,7",03:50,"19,2",09:50
2019-05-21,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,1","9,7",13:50,"15,6","12,5",04:50,"18,6",13:10
2019-05-22,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","8,1",10:30,"16,8","14,2",03:40,"19,3",08:40
2019-05-23,0201D,BARCELONA,BARCELONA,6,"0,5",20.0,"3,6","9,4",15:30,"17,2","14,2",04:40,"20,2",08:20
2019-05-24,0201D,BARCELONA,BARCELONA,6,"17,9",99.0,"1,9","5,8",15:50,"15,3","13,4",18:50,"17,2",06:00
2019-05-25,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"2,2","7,5",06:50,"18,6","14,0",00:30,"23,2",13:50
2019-05-26,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,6","8,1",12:50,"19,4","15,3",01:10,"23,6",10:00
2019-05-27,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,2","10,0",12:00,,,,,
2019-05-28,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"3,6","7,8",09:20,"18,0","16,2",01:30,"19,9",07:40
2019-05-29,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","10,6",12:50,"17,1","14,3",04:40,"19,9",09:30
2019-05-30,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","7,5",16:40,"17,0","13,9",04:40,"20,2",11:40
2019-05-31,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,4","9,4",13:00,"18,5","15,0",04:00,"22,0",08:10
2019-06-01,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,9","11,1",15:20,"20,8","17,8",01:20,"23,8",13:30
2019-06-02,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"5,6","11,9",13:10,"20,0","16,1",04:00,"23,9",14:30
2019-06-03,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"5,0","10,6",14:20,"21,0","17,2",00:20,"24,9",15:00
2019-06-04,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,3","8,6",11:00,"19,6","17,8",05:40,"21,5",16:20
2019-06-05,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"4,4","14,4",14:40,"20,4","16,3",23:40,"24,5",14:10
2019-06-06,0201D,BARCELONA,BARCELONA,6,"0,0",18.0,"3,3","7,8",10:50,"18,2","16,2",Varias,"20,3",15:50
2019-06-07,0201D,BARCELONA,BARCELONA,6,"0,0",6.0,"3,3","14,7",19:10,"21,9","17,2",23:20,"26,6",18:20
2019-06-08,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,6","7,5",11:40,"19,0","16,2",04:40,"21,8",10:10
2019-06-09,0201D,BARCELONA,BARCELONA,6,"0,0",6.0,"3,6","11,4",07:40,"22,2","18,2",20:30,"26,3",10:50
2019-06-10,0201D,BARCELONA,BARCELONA,6,"5,9",22.0,"5,0","10,3",16:50,"21,8","17,2",03:50,"26,5",09:00
2019-06-11,0201D,BARCELONA,BARCELONA,6,"24,0",19.0,"3,3","17,8",00:40,"15,8","13,2",16:50,"18,3",00:10
2019-06-12,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,2","9,2",15:00,"15,5","12,6",03:30,"18,4",12:40
2019-06-13,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,7","8,9",19:30,"17,3","13,8",04:40,"20,8",12:00
2019-06-14,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"5,6","15,3",14:00,"21,4","18,3",01:10,"24,6",12:50
2019-06-15,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"3,1","6,7",14:10,"20,2","17,2",04:00,"23,1",09:00
2019-06-16,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,4","10,0",16:00,,,,,
2019-06-17,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,4","10,0",18:20,"21,0","17,6",04:30,"24,5",15:10
2019-06-18,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,7","10,0",11:00,"21,5","18,2",23:10,"24,8",17:00
2019-06-19,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"4,2","8,6",10:10,"20,5","18,6",01:10,"22,4",16:00
2019-06-20,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,9","7,5",08:30,"21,4","18,9",03:10,"23,9",13:10
2019-06-21,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"1,9","6,4",11:10,"22,8","19,1",02:00,"26,6",09:10
2019-06-22,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"5,0","13,6",16:40,"23,0","19,8",02:00,"26,3",14:00
2019-06-23,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"5,0","10,3",13:20,"22,9","19,4",03:00,"26,4",16:10
2019-06-24,0201D,BARCELONA,BARCELONA,6,"0,0",7.0,"5,3","9,7",13:20,"22,0","19,8",01:00,"24,1",14:10
2019-06-25,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"5,8","10,0",23:40,"23,0","21,0",04:00,"25,1",10:50
2019-06-26,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,7","9,4",03:10,"25,4","23,0",00:50,"27,9",06:50
2019-06-27,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"1,4","4,7",23:10,"25,8","22,7",04:20,"29,0",14:10
2019-06-28,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,3","10,3",15:20,"28,8","22,3",02:50,"35,2",13:30
2019-06-29,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"1,4","7,8",10:00,"27,8","24,3",23:59,"31,2",12:50
2019-06-30,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"1,7","5,0",09:50,"24,7","21,7",04:50,"27,7",14:40
2019-07-01,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"3,3","5,8",10:20,"24,6","22,3",02:10,"26,8",16:00
2019-07-02,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,5","5,8",13:50,"24,8","21,9",03:10,"27,7",08:50
2019-07-03,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,5","5,0",Varias,"25,7","22,2",03:30,"29,2",09:30
2019-07-04,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,1","5,8",07:30,"25,6","22,4",00:30,"28,8",10:40
2019-07-05,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"4,2","9,7",14:30,"25,4","23,0",04:50,"27,8",07:20
2019-07-06,0201D,BARCELONA,BARCELONA,6,"0,2",20.0,"4,4","10,8",13:40,"26,5","24,3",20:40,"28,7",16:00
2019-07-07,0201D,BARCELONA,BARCELONA,6,"1,2",25.0,"3,3","13,6",19:10,"27,0","24,2",02:40,"29,7",14:00
2019-07-08,0201D,BARCELONA,BARCELONA,6,"3,9",12.0,"2,2","11,9",10:00,"26,6","23,8",23:59,"29,3",11:30
2019-07-09,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"3,9","13,1",06:00,"25,6","22,5",06:00,"28,7",10:20
2019-07-10,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","10,0",13:30,"25,0","22,1",04:00,"28,0",17:00
2019-07-11,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"4,7","14,7",15:40,"26,0","22,0",03:30,"30,1",16:50
2019-07-12,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","8,9",15:20,"24,8","23,0",01:00,"26,7",07:40
2019-07-13,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,8","9,7",14:40,"26,2","22,6",01:40,"29,8",10:40
2019-07-14,0201D,BARCELONA,BARCELONA,6,"2,8",9.0,"4,4","10,0",06:50,"24,9","22,6",14:00,"27,2",11:40
2019-07-15,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,6","10,0",13:50,"24,8","22,1",05:50,"27,5",10:30
2019-07-16,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"5,3","11,1",16:40,"24,6","22,4",04:50,"26,9",07:30
2019-07-17,0201D,BARCELONA,BARCELONA,6,"9,1",34.0,"4,7","23,1",17:50,"22,5","18,2",18:00,"26,8",10:10
2019-07-18,0201D,BARCELONA,BARCELONA,6,"0,0",19.0,"3,6","7,2",18:10,"24,4","21,1",05:00,"27,8",13:50
2019-07-19,0201D,BARCELONA,BARCELONA,6,"0,0",16.0,"3,1","6,4",14:40,"25,2","22,4",05:00,"28,1",11:10
2019-07-20,0201D,BARCELONA,BARCELONA,6,"0,0",18.0,"2,8","6,7",14:20,"26,0","23,0",04:00,"29,0",09:00
2019-07-21,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"2,2","6,1",09:30,"25,4","22,6",04:50,"28,3",13:30
2019-07-22,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"1,9","5,3",13:30,"26,4","23,1",04:40,"29,6",12:30
2019-07-23,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","9,4",14:10,"26,8","23,5",02:40,"30,0",09:30
2019-07-24,0201D,BARCELONA,BARCELONA,6,"0,0",15.0,"2,8","6,1",13:30,"26,4","23,3",05:00,"29,4",12:10
2019-07-25,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"2,2","5,8",12:20,"26,4","23,4",04:50,"29,4",11:30
2019-07-26,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"2,2","8,9",22:20,"27,1","24,2",04:00,"30,0",10:30
2019-07-27,0201D,BARCELONA,BARCELONA,6,"38,5",14.0,"1,9","14,7",10:50,"22,3","18,7",11:00,"25,9",09:00
2019-07-28,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"3,3","10,0",09:50,"23,0","19,4",01:40,"26,5",14:30
2019-07-29,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,7","10,6",13:10,"24,0","20,9",05:00,"27,0",17:50
2019-07-30,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,9","8,9",12:50,"25,9","24,1",05:10,"27,7",08:50
2019-07-31,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,9","7,5",Varias,"24,5","23,0",23:59,"26,0",13:50
2019-08-01,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"5,8","10,8",08:00,"24,9","22,1",04:00,"27,7",11:50
2019-08-02,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","9,2",Varias,"26,3","22,7",05:00,"29,9",09:40
2019-08-03,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,7","10,8",13:20,"26,8","23,6",04:40,"30,1",09:40
2019-08-04,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","8,9",12:50,"26,4","23,6",05:00,"29,3",17:30
2019-08-05,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,5","6,4",12:00,"27,4","24,0",04:00,"30,9",09:40
2019-08-06,0201D,BARCELONA,BARCELONA,6,"0,0",7.0,"3,3","6,7",07:30,"26,4","23,8",05:00,"29,1",12:50
2019-08-07,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,3","6,7",09:10,"26,4","24,5",04:50,"28,3",10:40
2019-08-08,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,6","10,0",13:50,"27,0","25,2",02:40,"28,8",17:30
2019-08-09,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"5,0","8,6",15:30,"27,2","25,1",01:20,"29,2",17:30
2019-08-10,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"3,9","10,3",02:50,"27,2","25,0",23:00,"29,5",13:00
2019-08-11,0201D,BARCELONA,BARCELONA,6,"17,4",8.0,"2,8","12,2",20:00,"26,4","24,1",05:00,"28,6",12:00
2019-08-12,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,9","9,4",02:00,"24,1","20,8",03:50,"27,4",11:20
2019-08-13,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"5,3","15,0",18:00,"23,4","20,6",05:40,"26,1",15:10
2019-08-14,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"4,2","8,6",Varias,"23,6","20,7",05:30,"26,5",15:30
2019-08-15,0201D,BARCELONA,BARCELONA,6,"5,3",6.0,"4,2","12,5",20:00,"25,2","22,2",04:30,"28,3",11:10
2019-08-16,0201D,BARCELONA,BARCELONA,6,"0,1",24.0,"3,6","11,4",17:20,"25,1","22,5",07:40,"27,7",15:10
2019-08-17,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,2","10,0",15:30,"25,7","23,4",02:10,"28,0",15:40
2019-08-18,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","9,4",13:40,"25,6","22,6",04:30,"28,7",08:50
2019-08-19,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"6,7","12,5",22:10,"25,1","23,7",18:50,"26,5",10:40
2019-08-20,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"4,7","11,4",08:00,"25,3","23,2",23:59,"27,4",14:30
2019-08-21,0201D,BARCELONA,BARCELONA,6,"0,0",19.0,"3,6","7,5",13:20,"24,1","21,1",04:50,"27,1",09:10
2019-08-22,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,3","8,9",11:10,"25,2","23,2",05:40,"27,3",15:00
2019-08-23,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"2,2","12,2",14:10,"24,6","21,5",03:00,"27,8",11:10
2019-08-24,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,5","6,1",12:10,"25,0","21,8",05:00,"28,1",11:00
2019-08-25,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,1","7,8",10:20,"25,6","23,1",05:00,"28,1",08:40
2019-08-26,0201D,BARCELONA,BARCELONA,6,"0,1",20.0,"3,1","6,4",13:50,"24,9","21,6",04:20,"28,2",11:30
2019-08-27,0201D,BARCELONA,BARCELONA,6,"17,9",14.0,"1,4","15,6",10:30,"22,5","19,9",11:00,"25,1",10:10
2019-08-28,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"2,5","8,6",22:10,"24,8","21,7",05:10,"28,0",09:30
2019-08-29,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","8,3",13:30,"26,4","22,6",05:40,"30,3",10:00
2019-08-30,0201D,BARCELONA,BARCELONA,6,"0,0",15.0,"2,2","5,3",14:50,"27,0","23,7",05:20,"30,2",12:20
2019-08-31,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"2,5","6,1",13:10,"26,6","23,9",05:40,"29,3",09:30
2019-09-01,0201D,BARCELONA,BARCELONA,6,"1,2",13.0,"2,5","6,7",17:40,"25,5","22,2",05:30,"28,8",13:10
2019-09-02,0201D,BARCELONA,BARCELONA,6,"24,9",12.0,"3,3","12,2",21:30,"23,6","20,4",21:40,"26,8",11:30
2019-09-03,0201D,BARCELONA,BARCELONA,6,"0,0",18.0,"3,3","7,8",01:30,"23,8","20,8",05:10,"26,9",10:20
2019-09-04,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,4","8,1",14:20,"24,0","20,4",05:40,"27,5",11:40
2019-09-05,0201D,BARCELONA,BARCELONA,6,"2,4",11.0,"5,0","10,6",17:40,"23,2","19,6",19:00,"26,9",11:10
2019-09-06,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,3","9,4",23:59,"22,1","19,2",06:00,"25,0",13:10
2019-09-07,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,2","12,5",00:20,"21,8","19,1",07:20,"24,4",09:50
2019-09-08,0201D,BARCELONA,BARCELONA,6,"42,0",9.0,"6,1","15,6",14:50,"22,0","18,9",15:50,"25,1",10:40
2019-09-09,0201D,BARCELONA,BARCELONA,6,"34,4",9.0,"5,0","9,4",08:10,"21,8","19,3",03:20,"24,2",15:40
2019-09-10,0201D,BARCELONA,BARCELONA,6,"29,6",7.0,"1,7","26,1",00:30,"18,6","14,6",21:20,"22,6",00:10
2019-09-11,0201D,BARCELONA,BARCELONA,6,"2,6",3.0,"6,7","18,6",05:40,"20,4","16,5",00:20,"24,3",16:00
2019-09-12,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,1","12,5",16:00,"22,7","18,3",06:00,"27,1",10:10
2019-09-13,0201D,BARCELONA,BARCELONA,6,"0,1",18.0,"4,7","11,1",09:40,"22,1","19,2",06:00,"25,0",13:40
2019-09-14,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"4,4","12,2",09:20,"23,8","21,2",,"26,4",08:00
2019-09-15,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"5,6","11,9",00:40,"22,9","20,9",06:40,"24,9",13:50
2019-09-16,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"2,2","6,1",10:50,"23,2","20,8",03:30,"25,5",09:00
2019-09-17,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,5","5,6",16:00,"23,0","19,4",05:40,"26,5",10:00
2019-09-18,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"2,2","6,1",16:20,"23,6","20,0",04:00,"27,2",09:20
2019-09-19,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"3,6","6,1",13:40,"23,7","20,8",Varias,"26,6",09:30
2019-09-20,0201D,BARCELONA,BARCELONA,6,"0,9",10.0,"4,7","8,9",17:00,"22,0","19,3",05:30,"24,8",10:50
2019-09-21,0201D,BARCELONA,BARCELONA,6,"11,1",9.0,"5,0","15,3",10:30,"21,0","19,7",23:59,"22,3",06:50
2019-09-22,0201D,BARCELONA,BARCELONA,6,"2,2",9.0,"3,9","12,2",20:50,"22,4","19,2",05:50,"25,5",16:00
2019-09-23,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,6","11,4",14:20,"21,3","19,4",06:00,"23,2",14:40
2019-09-24,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"3,3","11,7",14:30,"24,0","19,8",04:00,"28,1",13:40
2019-09-25,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"2,2","6,9",04:10,"22,5","20,4",06:00,"24,6",10:10
2019-09-26,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"2,2","10,3",15:40,"22,4","19,5",06:30,"25,3",15:00
2019-09-27,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,1","8,6",15:10,"22,0","19,7",03:20,"24,3",14:00
2019-09-28,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,5","6,1",Varias,"23,2","21,0",23:59,"25,4",12:50
2019-09-29,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"3,9","12,8",15:20,"23,1","19,4",05:50,"26,8",12:40
2019-09-30,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,3","7,5",13:20,"22,6","20,1",04:00,"25,1",09:20
2019-10-01,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,9","12,8",22:40,"22,3","19,1",05:50,"25,5",14:40
2019-10-02,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,8","9,4",Varias,"22,2","19,6",03:50,"24,8",13:20
2019-10-03,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"3,9","8,9",06:40,"20,5","17,2",07:20,"23,8",10:50
2019-10-04,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"2,8","9,2",23:50,"21,1","17,2",04:00,"25,0",13:40
2019-10-05,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"4,4","8,9",06:40,"20,4","18,4",05:30,"22,3",12:00
2019-10-06,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"3,6","7,5",18:50,"20,4","18,5",06:10,"22,3",13:50
2019-10-07,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,5","8,6",12:20,"20,3","17,3",06:40,"23,3",11:30
2019-10-08,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"4,4","12,5",14:00,"20,9","17,6",05:40,"24,2",11:00
2019-10-09,0201D,BARCELONA,BARCELONA,6,"0,2",9.0,"4,4","14,2",16:00,"21,2","18,4",18:00,"23,9",09:00
2019-10-10,0201D,BARCELONA,BARCELONA,6,"0,1",20.0,"3,3","7,5",14:50,"19,5","18,0",09:20,"21,0",13:20
2019-10-11,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"2,5","8,9",14:50,"21,0","19,0",00:40,"22,9",13:30
2019-10-12,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"2,5","5,8",21:40,"21,9","19,0",03:50,"24,8",11:20
2019-10-13,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,2","7,5",Varias,"21,7","20,0",06:00,"23,4",14:50
